Date,GPR,Inflation_Pct,SP500_Return,Oil_Return,Oil_Price,GPR_12m_Avg,SP500_Index,Roll_Corr_GPR_CPI,Roll_Corr_GPR_SP500,Roll_Corr_GPR_Oil,GPR_Tier,Crisis_Label
1994-12-01,96.04750061035156,2.597402597402576,1.2299117331743048,-5.035978806697394,17.15952380952381,99.04823048909505,216.86183381854315,-0.19357414049662106,-0.16795617172943794,0.04192236679896762,Normal,
1995-01-01,80.15467834472656,2.8708133971291794,2.4277711761677034,5.128347439988867,18.039523809523807,98.77028910319011,222.12674291209845,-0.18074439410713627,-0.17572720735531727,0.02365402958863294,Normal,
1995-02-01,76.87532806396484,2.862985685071595,3.607414807259257,2.9406330016102267,18.57,95.40639432271321,230.1397759267922,-0.17908352657829063,-0.21046122331927178,0.007459135257621129,Normal,
1995-03-01,82.24444580078125,2.7872195785180187,2.732919511338072,-0.16623352298004157,18.539130434782606,94.47059504191081,236.42931076644524,-0.15416210654771162,-0.2517582297430586,0.006697429892892845,Normal,
1995-04-01,99.19087982177734,3.125000000000022,2.796035780491146,7.3206527105756924,19.896315789473682,94.7900873819987,243.03995889104363,-0.12614420244451846,-0.22851245453654662,0.04145608423597757,Normal,
1995-05-01,87.842529296875,3.1186440677966054,3.631171269946476,-0.776513648507926,19.741818181818182,93.40473238627116,251.86515605278493,-0.12088385827162536,-0.2500500595437879,0.065790571857095,Normal,
1995-06-01,104.60775756835938,3.0425963488843744,2.1278543431649366,-6.564284398600117,18.44590909090909,92.09269205729167,257.2244797147733,-0.10591503546886182,-0.24183384038966724,0.04388855317422616,High,
1995-07-01,107.64541625976562,2.8301886792452713,3.177603957520647,-6.074024789926325,17.325499999999998,92.75979042053223,265.39805496190183,-0.06709932085392188,-0.1707568986966464,0.00017865876718881757,High,
1995-08-01,106.93478393554688,2.6174496644295386,-0.03202374774278205,4.013561312616631,18.020869565217392,93.4854367574056,265.31306455826655,-0.06211886904914503,-0.2257730184681758,0.009731356502402248,High,
1995-09-01,71.20516967773438,2.54521098459477,4.009747288732535,1.1355192047867169,18.2255,91.1776606241862,275.95144797104484,0.02053619777066249,-0.28369438319308493,0.01928530615891869,Normal,
1995-10-01,67.74150085449219,2.7443105756358666,-0.49793351897702287,-4.347305598300089,17.43318181818182,88.91831652323405,274.57739321549457,0.1403773959679755,-0.2647582634165121,0.05605659884504137,Normal,
1995-11-01,76.33349609375,2.603471295060067,4.104900278106194,3.2083539749172107,17.9925,88.06862386067708,285.8485213932142,0.1827539222819181,-0.2964865351573933,0.018406735521058076,Normal,
1995-12-01,65.67205810546875,2.5316455696202667,1.744387340596476,5.746838960678069,19.026500000000002,85.53733698527019,290.8348268136796,0.24644730804958878,-0.29973890891696325,-0.06253114076572738,Normal,
1996-01-01,75.63492584228516,2.7906976744185963,3.2617386869231213,-0.9037634113186699,18.854545454545455,85.16069094340007,300.32109887490725,0.14143487412173517,-0.33688616453435233,-0.03290512628345505,Normal,
1996-02-01,80.4209213256836,2.717031146454607,0.6933701784703983,1.2673577627772215,19.0935,85.45615704854329,302.40343581416045,0.16811291897860037,-0.3292132458186899,-0.03227623902113016,Normal,
1996-03-01,82.14761352539062,2.8439153439153486,0.7916567590839696,11.725880285861434,21.33238095238095,85.44808769226074,304.7974330534854,0.15982514220281546,-0.3252570948136352,-0.07536212015129205,Normal,
1996-04-01,84.82862091064453,2.832674571805005,1.343142201418468,10.147774454216707,23.497142857142858,84.25123278299968,308.89129600566696,0.09179166242922149,-0.2855301671137515,-0.09521630344890859,Normal,
1996-05-01,65.53082275390625,2.827087442472065,2.2853405991703157,-9.923284400424492,21.165454545454544,82.39192390441895,315.95051420058786,-0.011923731781900258,-0.32125959643702307,0.008729952880978782,Normal,
1996-06-01,69.08858489990234,2.8215223097112663,0.22567099722681228,-3.505497809466529,20.4235,79.43199284871419,316.66352287672754,-0.06443795282898157,-0.28854802683586805,0.053887967159997704,Normal,
1996-07-01,80.64431762695312,2.8833551769331667,-4.57480167192077,4.302752844873425,21.302272727272726,77.18190129597981,302.1767947377998,-0.12252292689377488,-0.20386728302497492,0.12397873398358313,Normal,
1996-08-01,81.6876449584961,2.8122956180510084,1.881393514756069,2.820868451936409,21.903181818181817,75.07797304789226,307.86192935709454,-0.13813412043502368,-0.22802996000097717,0.11875166035531454,Normal,
1996-09-01,88.19697570800781,3.0045721750489918,5.420332732833044,9.443003299645136,23.9715,76.49395688374837,324.54907028596847,-0.13597064652736898,-0.22164326551408556,0.11521301254724876,Normal,
1996-10-01,55.586830139160156,3.0618892508143203,2.610100242291802,3.7862896972763904,24.87913043478261,75.4810676574707,333.02012635585834,-0.22262415635957133,-0.2554792920219958,0.06701931792320544,Normal,
1996-11-01,57.34461212158203,3.2530904359141077,7.337615178140577,-4.719338715878507,23.705000000000002,73.89866065979004,357.45586169360877,-0.3166653985453445,-0.3525411709651834,0.10745429407252753,Normal,
1996-12-01,74.98263549804688,3.378817413905133,-2.1505414489508046,6.427215475939363,25.228571428571428,74.67454210917155,349.7686252261834,-0.33575211145226896,-0.3184086884045047,0.06472181948117402,Normal,
1997-01-01,54.062435150146484,3.0381383322559907,6.131703905412889,-0.38350664058478534,25.13181818181818,72.87683455149333,371.2154016790863,-0.38482768766521974,-0.37839750707533176,0.08264774916345537,Normal,
1997-02-01,50.559940338134766,3.0322580645161246,0.5927590234654057,-11.760002284604598,22.176315789473687,70.38841946919759,373.4158144690324,-0.3748724538123453,-0.2829878325027619,0.23390656356236145,Normal,
1997-03-01,58.48006057739258,2.7652733118971096,-4.261401064074876,-5.462204817847405,20.965,68.41612339019775,357.5030689778252,-0.3482792727963558,-0.1553942341745709,0.27525460681897324,Normal,
1997-04-01,62.844486236572266,2.434336963484962,5.840557906734034,-6.055547123994531,19.695454545454545,66.5841121673584,378.38324273982636,-0.25676145498757275,-0.19318442321973683,0.2785320001833848,Normal,
1997-05-01,53.57601547241211,2.237851662404089,5.857688480332501,5.70483443781391,20.81904761904762,65.58787822723389,400.54775436130575,-0.05730050839299795,-0.24265443271370762,0.18689413647599176,Normal,
